201858_name;Aranyló hab
201858_tooltip;Erôsít <b>minden szövetségest</b> egy soron ennyivel: {Boost}.
201859_fluff;A vámpírok ínyencsége. Legfôképp akkor, ha az áldozat kellôképp át van itatva alkohollal...
201859_name;Vér
201859_tooltip;Megnézet {Maxtargets} kártyát a paklidból, és kijátszik 2-t, majd <keyword=discard>Eldobja</keyword> a többit.
201860_fluff;Nincs bátrabb harcos a spicces újoncnál.
201860_name;Lyriai merlot
201860_tooltip;Erôsíti a <b>leggyengébb szövetségest</b> a <b>legerôsebb szövetséges</b> erejével.
201861_fluff;Bízz a varázslóban, katona! És akkor nem érhet semmi baj.
201861_name;Mágikus fal
201861_tooltip;Erôsít {Maxtargets} <b>szövetségest</b> ennyivel: {Boost}, és <keyword=immune>Immunis</keyword> állapotot ad neki(k).
201863_fluff;Lenni, vagy nem lenni... Várjunk csak! Mi is volt a kérdés?
201863_name;Koponya
201863_tooltip;<keyword=banish>Számûz</keyword> tetszôleges számú egységet a temetôdbôl, majd a <keyword=banish>Számûzöttek</keyword> számával megegyezô sebzést okoz <b>minden egységnek</b> egy soron.
201864_fluff;Ebbing az elsôrangú zsoldosairól és a könnyûlovasságáról híres.
201864_name;Venendali élgárda
201864_tooltip;<keyword=resilient>Rugalmas</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: Minden <b>szövetségesnek</b> <keyword=immune>Immunis</keyword> állapotot ad.\n<keyword=deathwish>Halálvágy</keyword>: Minden <b>szövetségesrôl</b> eltávolítja az <keyword=immune>Immunis</keyword> állapotot.
201865_fluff;Nem firtatta az okokat, ô csak... egyik nyavalyás krumplit hámozta meg a másik után.
201865_name;Újonc
201865_tooltip;Miután {Counter} <b>szövetséges</b> megjelenik, Erôsíti <b>önmagát</b> ennyivel: {Boost}, és <keyword=resilient>Rugalmas</keyword> állapotot kap.
201866_fluff;A lovasság éke megsemmisítô erôvel csapódott a falanxba. Ahogy a tôr szúrja át a fedetlen hasat, az Alba hadosztály úgy söpört keresztül mindenen, ami közte és a temeriai gyalogság fôerôi között állt.
201866_name;Alba páncélos lovasság
201866_tooltip;A következô alkalommal, amikor az ellenfél a <keyword=order>Parancs</keyword> képességét érvényesíti, Erôsíti <b>önmagát</b> ennyivel: {Boost}, és {Armor} <keyword=armor>Páncélt</keyword> szerez.
201867_fluff;Orgyilkos, az egyik legnépszerûbb hivatás a birodalmi udvarban... az írnok és a kurtizán után.
201867_name;Orgyilkosság
201867_tooltip;Minden körben, a kör elején {Damage} sebzést okoz a <b>legerôsebb ellenséges egységnek</b>, ha annak ereje páros számú.
201868_fluff;A világ annyi járványt átvészelt már, ahány háborút. Ám a háborúk is, a járványok is mindig meglepetésként érik az embereket.
201868_name;Vicovarói orvos
201868_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=heal>Felgyógyít</keyword> egy <b>szövetségest</b>, és Erôsíti azt a felgyógyítás mértékével.
201869_fluff;A mondást, miszerint "a szépség belülrôl fakad", esetükben többszörösen csúfolja meg a természet.
201869_name;Arakász ivadék
201869_tooltip;Nincs képessége.
201870_fluff;A köd apró macskatalpakon érkezik. A ködárny pedig az áldozatai hullái fölött.
201870_name;Ködárny
201870_tooltip;Minden körben, a kör végén Erôsíti <b>magát</b> 1-gyel, ha <b>Átláthatatlan köd</b> van a csatamezôn. Ha ezen egység ereje meghaladja a 6-ot, egyszer egy másik <b>Ködárnyat</b> <keyword=spawn>Teremt</keyword>.
201871_fluff;Az emberek szívében ott lakozik a zsigeri félelem. És a ködtôl való félelem bizony nem megalapozatlan...
201871_name;Ôsi ködárny
201871_tooltip;<keyword=deploy>Lehelyezés</keyword>: <b>Átláthatatlan ködöt</b> <keyword=spawn>Teremt</keyword> valamelyik sorra.
201872_fluff;A népek azt beszélik, hogy ott hajtanak ki a földbôl, ahol azt haldokló vére áztatta. Szóval olyan helyeken nônek ki, ahol tömeges kivégzés, sötét rituálék, vagy brutális gyilkosságok történtek.
201872_name;Szúrcsohó
201872_tooltip;Minden körben, a kör végén {Damage} sebzést okoz egy <b>véletlenszerûen választott ellenségnek</b>.\n<keyword=deathwish>Halálvágy</keyword>: <keyword=summon>Megidézi</keyword> ezt az egységet a temetôdbôl, és <keyword=weaken>Gyengíti</keyword> ennyivel: {Weaken}.
201873_fluff;Soha nem vadászunk ezekben az erdôkben. Még akkor sem, ha emiatt az egész falu éhezni kényszerül.
201873_name;Lesi
201873_tooltip;<keyword=deploy>Lehelyezés</keyword>: <b>Átláthatatlan ködöt</b> bocsát minden ellenséges sorra, majd egy <b>Farkast</b> <keyword=spawn>Teremt</keyword>.
201874_fluff;Nyílvesszô volt ez, vagy csak egy szúnyog?
201874_name;Yngvar
201874_tooltip;<keyword=deploy>Lehelyezés</keyword>: Erôsít minden sérült <b>szövetségest</b> 2-vel, és 2 sebzést okoz minden sérült <b>ellenségnek</b>.
201875_fluff;Roooááár!
201875_name;Vén medve
201875_tooltip;<keyword=deploy>Lehelyezés</keyword>: 1 sebzést okoz minden egységnek.
201876_fluff;"Megszelídíteni"? Ó, pajtás, lehet, hogy a skelligeiek idomítanak medvéket, de ez egyáltalán nem jelenti azt, hogy meg is szelidítik ôket...
201876_name;Vad medve
201876_tooltip;Amikor egy egység megjelenik a csatamezôn, 1 sebzést okoz neki.
201877_fluff;Oxenfurt lakói állandóan arról hadoválnak, hogy nincs a halál után élet... Akkor ezt meg mi a túróval magyarázod?!
201877_name;Lidérc
201877_tooltip;<keyword=deploy>Lehelyezés</keyword>: 3 körön keresztül, a kör kezdetén <keyword=haunt>Kísért</keyword> és 1 sebzést okoz egy <b>ellenségnek</b> az elsô körben, majd 1-gyel nagyobb sebzést okoz neki a további körökben.
201878_fluff;Sem kapu, sem falak meg nem állíthatják ôket. Nem kell több nekik, csak egy apró repedés...
201878_name;Furdaló
201878_tooltip;<keyword=deploy>Lehelyezés</keyword>: A célpont egységet 9 körön át <keyword=haunt>Kísérti</keyword>. Amikor a <keyword=haunt>Kísértett</keyword> egység sebzôdik, további {damage} sebzést okoz neki.
201879_fluff;Amikor a felhôtlen égbolton a nap a zeniten áll, amikor sugarai kíméletlenül tûznek a földre, jobban teszed, ha az árnyékba húzódsz... De a hôség elôl úgysem menekülhetsz.
201879_name;Déllidérc
201879_tooltip;<keyword=deploy>Lehelyezés</keyword>: Újrakezd minden <keyword=haunt>Kísértés</keyword> idôtartamot, majd Erôsíti <b>magát</b> 3-mal minden <keyword=haunt>Kísértett</keyword> egység után.
201880_fluff;A Draugirok a háború démonai. Rendkívül véres csaták mezôin ütik fel a fejüket. Maguk a megtestesült vérszomj és gyûlölet.
201880_name;Draugir
201880_tooltip;<keyword=resilient>Rugalmas</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: 33%-kal csökkenti egy egység erejét. Ha az <keyword=haunt>Kísértett</keyword>, akkor ehelyett megfelezi az erejét.
201881_fluff;Mindig a csigolyák mellett a bal vesére, vagy egyenesen a fôütôérre támad. Így csak egyszer kell lecsapni.
201881_name;Kukorix
201881_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=consume>Bekebelez</keyword> egy 7 vagy annál kisebb erejû <b>bronz ellenséget</b>.
201883_fluff;A trollok sokfélék, különbözô alakkal, mérettel és ízléssel vannak megáldva. Ennek ellenére mindegyiküknek csak annyi agya van, mint egy marék lepkének.
201883_name;Jégtroll
201883_tooltip;<keyword=deploy>Lehelyezés</keyword>: 5 sebzést okoz egy <b>ellenségnek</b>. Ha az megsemmisül, a sorára <b>Dermesztô fagyot</b> bocsát.
201884_fluff;Egész életemben csak egyszer futottam meg. Egy jégóriás elôl. És egy kicsit sem szégyellem.
201884_name;Jégóriás
201884_tooltip;Állandó <keyword=resilient>Rugalmas</keyword> állapotú.\nErôsíti <b>magát</b> az aktuális erejével, ahányszor a <b>Dermesztô fagy</b> jelenik meg a csatamezôn.\n<keyword=armor>Páncél</keyword>: 5.
201885_fluff;Elôbb megcsúsztam és seggre ültem, aztán hó ment a gatyámba. Most meg ez is!
201885_name;Hófarkas
201885_tooltip;<keyword=deploy>Lehelyezés</keyword>: 2 sebzést okoz egy <b>véletlenszerûen választott ellenségnek</b>. Ha az <b>Dermesztô fagyban</b> tartózkodik, akkor ehelyett 4 sebzést okoz neki.\nÚjra érvényesíti ezt a képességet, ahányszor egy <b>Hófarkas szövetséges</b> megjelenik.
201886_fluff;Medvevadászatra megyünk! El fogjuk ejteni a–– EZ HATALMAS! FUSSUNK!
201886_name;Ádáz medve
201886_tooltip;<keyword=deploy>Lehelyezés</keyword>: 2 sebzést okoz minden egységnek egy ellenséges soron. Ha a soron <b>Dermesztô fagy</b> is van, ehelyett 4 sebzést okoz azoknak.
201887_fluff;Egymagában nem jelent semmiféle veszélyt. De egy tucatnyi? Az a biztos halál.
201887_name;Vérszipoly
201887_tooltip;<keyword=deploy>Lehelyezés</keyword>: 2 példányt <keyword=spawn>Teremt</keyword> ebbôl az egységbôl.\nMinden körben, a kör elején 1-gyel <keyword=drain>Megcsapol</keyword> egy <b>véletlenszerûen választott ellenséget</b>.
201888_fluff;A Sötét Együttállás óta a Kontinens vérét szívja.
201888_name;Katakán
201888_tooltip;Minden körben, a kör elején 1-gyel <keyword=drain>Megcsapolja</keyword> a <b>leggyengébb ellenséges egység(ek)et</b>.
201889_fluff;Becsuknád az ablakot, kedvesem? Máskülönben egész éjjel csapkodhatjuk a vérszívókat.
201889_name;Fléder
201889_tooltip;1 kör után, a kör kezdetén ha van egység a szemközti soron, akkor megsemmisíti a <b>legerôsebbet</b> és <b>önmagát</b>.
201890_fluff;A leghitványabb vámpír mind közül, amiket volt szerencsétlenségem látni.
201890_name;Garkain
201890_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=seize>Elfog</keyword> egy sérült <b>bronz ellenséget</b>.
201891_fluff;Mert minden falkának szükséges van egy vezérre.
201891_name;Garkain alfa
201891_tooltip;Ha a kézben, a pakliban vagy a csatamezôn van, Erôsíti <b>magát</b> 1-gyel mindahányszor egy <b>ellenség</b> sebzôdik.
201892_fluff;Egyesek azt állítják, a likantrópia fertôzô - ha megmar egy vérfarkas, magad is azzá leszel. A vajákok természetesen tisztában vannak vele, hogy ez badarság. Azt az állapotot csak egy erôs átok idézheti elô.
201892_name;Vérfarkas
201892_tooltip;2 körönként, a kör kezdetén a paklidból egy <b>Farkast</b> <keyword=summon>Idéz</keyword>.
201893_fluff;Egyesek azt állítják, a likantrópia fertôzô - ha megmar egy vérfarkas, magad is azzá leszel. A vajákok természetesen tisztában vannak vele, hogy ez badarság. Azt az állapotot csak egy erôs átok idézheti elô.
201893_name;Vérfarkas falkavezér
201893_tooltip;<keyword=resilient>Rugalmas</keyword>.\nMinden körben, a kör végén <keyword=strengthen>Erôsíti</keyword> <b>önmagát</b> 1-gyel.
201894_fluff;Vérfarkas? Ó, nem, nem... Ez valami annál is sokkal rosszabb.
201894_name;Ulfhedinn
201894_tooltip;<keyword=deploy>Lehelyezés</keyword>: 1-gyel <keyword=strengthen>Erôsíti</keyword> az összes kézben, pakliban és csatamezôn található <b>szövetségest</b>.
201895_fluff;Utálja, ha a hasát vakargatod.
201895_name;Vérmacska
201895_tooltip;<keyword=deploy>Lehelyezés</keyword>: Kijátszik egy véletlenszerûen választott <b>bronz egységet</b> az ellenfél paklijából.
201896_fluff;Egy oxenfurti tudós egyszer megvizsgált egy párducot, és megállapította, hogy az nem más, mint egy eltérô színû leopárd. A párduc azonban nem értett egyet ezzel a kijelentéssel, és még azelôtt felzabálta a tudóst, hogy az befejezhette volna a kutatását.
201896_name;Párduc
201896_tooltip;<keyword=deploy>Lehelyezés</keyword>: Erôsíti <b>magát</b> a térfeleden található szövetségesek számának értékével.
201897_fluff;Vigyázzanak, uraim, nekkerek tanyáznak ezen híd alatt!
201897_name;Nekker bajnok
201897_tooltip;Válassz ki a csatamezôn vagy a kézben egy <b>bronz szövetségest</b>, és hozzáad 6 példányt belôle a paklidhoz. A forduló kezdetén megismétli ezt.
201898_fluff;Életem során rengeteg undorító kreatúrát – morit, lemprit, pacahalat – láttam már... De ilyesmit még soha!
201898_name;Vízibanya
201898_tooltip;Csatánként egyszer, 5 kör után, a kör kezdetén <b>Felhôszakadást</b> <keyword=spawn>Teremt</keyword> bármely sorra.
201899_fluff;Mindig emlékezz erre, gyermek: Ha mezôn kószálva borul reád az éj sötétje, többé nem hull majd terád a hajnalnak fénye.
201899_name;Éjlidérc
201899_tooltip;3 körönként, a kör kezdetén <keyword=haunt>Kísérti</keyword> a legerôsebb nem-<keyword=haunt>Kísértett</keyword> <b>ellenséget</b>, és a másik sorra mozgatja azt.\nMinden körben, a kör elején, {Damage} sebzést okoz minden <keyword=haunt>Kísértett</keyword> egységnek.
201900_fluff;Trollok akar szabadok, szépek és ugyanolyanok lenni, és... és inni gôzös vizet!
201900_name;Szomjas troll
201900_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=consume>Bekebelez</keyword> egy <b>szövetségest</b>, és Erôsíti <b>magát</b> amaz erejének kétszeresével, majd ugyanakkora sebzést okoz egy ellenségnek. A forduló kezdetén újra él ez a képessége.
201901_fluff;Északnak nincs semmije, amivel meg tudnának bennünket lepni.
201901_name;Kifigyelô
201901_tooltip;<keyword=deploy>Lehelyezés</keyword>: Erôsíti <b>magát</b> az ellenfél kezében levô egységek számával.\n{Counter} kör után, a kör kezdetén megismétli a <keyword=deploy>Lehelyezés</keyword> képességét.
201902_fluff;Vajon a rabszolgahajcsárt mi hajtja? Egyetlen cél: hogy a parancsait az utolsó betûig teljesítsék.
201902_name;Rabszolgahajcsár
201902_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} sebzést okoz egy <b>szövetségesnek</b>, és Erôsíti a többi <b>szövetségest</b> ennyivel: {Boost}.
201905_fluff;Hogy kém? Kicsit erôsnek érzem ezt a kifejezést. Afféle megfigyelônek tekintem magam.
201905_name;Vendég nagykövet
201905_tooltip;<keyword=order>Parancs</keyword>: Minden <b>szövetségest</b> <keyword=strengthen>Erôsít</keyword> ennyivel: {Strengthen}.
201906_fluff;Mindegy, mit hallottál – a tündék nem gyûjtenek emberi skalpokat. Mert túlságosan is tetvesek.
201906_name;Vrihedd utászok
201906_tooltip;<keyword=spying>Kém</keyword>.\nAmikor egy <b>Elf szövetséges</b> megsemmisül, megsemmisíti a <b>leggyengébb ellenséget</b> és <b>önmagát</b>.
201907_fluff;Úgy követik a nyomodat, mint a vadászebek, úgy futnak, mint a szarvasok, és úgy ölnek, mint a szívtelen démonok.
201907_name;Mókus gránátos
201907_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=spawn>Teremt</keyword> és kijátszik egy <b>Tüzes csapdát</b>.
201908_fluff;A legszörnyûbb dolog, aminek szemtanúja voltam? A Catriona-járvány, Vengerberg pusztulása és Vrihedd dragonyosok rohama.
201908_name;Vrihedd dragonyosok
201908_tooltip;<keyword=order>Parancs</keyword>: Az <b>Elf szövetségesek</b> számával azonos értékkel sebzi a <b>legerôsebb ellenséget</b>.\n<keyword=cooldown>Lehiggadás</keyword>: 1.
201909_fluff;Temeriai, Redániai, egyre megy mind. Jobbak holtan.
201909_name;Vrihedd élharcos
201909_tooltip;Amikor kijátszol egy Tündét, Erôsíti a vele szomszédos egységeket ennyivel: {Boost}.
201910_fluff;Túl sokáig tûrtünk némán.
201910_name;Elf ôrszem
201910_tooltip;<keyword=order>Parancs</keyword>: <keyword=duel>Párbaj</keyword> a <b>leggyengébb ellenséggel</b>. Ha az megsemmisül, megduplázza önmaga aktuális erejét, és újratölti a <keyword=order>Parancs</keyword> képességét.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.
201911_fluff;A szavainak néha nincs semmi értelme, de mindig rejtett jelentést és hatalmast tudást hordoznak.
201911_name;Jövôlátó
201911_tooltip;–elavult–
201913_fluff;"– Vrihedd? Az meg mit jelent?"\n"– Bajt."
201913_name;Vrihedd dandár
201913_tooltip;Nincs képessége.
201915_fluff;Az átlagos hárpiák döghúson élnek. A Celaeno hárpiák… ôk az álmokon.
201915_name;Vén celaeno hárpia
201915_tooltip;3 kör után, a kör kezdetén egy <b>Hárpia tojást</b> <keyword=spawn>Teremt</keyword>.
201916_fluff;Az átlagos hárpiák döghúson élnek. A Celaeno hárpiák… ôk az álmokon.
201916_name;Vén celaeno hárpia
201916_tooltip;2 kör után, a kör kezdetén egy <b>Hárpia tojást</b> <keyword=spawn>Teremt</keyword>.
201919_fluff;Képzeld el egy vakond és egy tatu keresztezôdését, csak emez tíz láb magas, és szereti az emberhúst.
201919_name;Bevadult shaelmaar
201919_tooltip;Amikor egy <b>szövetséges</b> megsemmisül, ennek az egységnek a számlálója 1-gyel csökken. Majd kijátszik egy <b>véletlenszerûen választott egységet</b> a paklidból, és 2 sebzést okoz neki. Ha ezen egység számlálója 0-ra csökken, <b>Meve</b> megnyeri a csatát.
